user_id,location,duration,budget,mood,preferences,poi_name,rating
40373,Bangalore,14,medium,Foodie,"nature,food,urban hotspots",Cubbon Park,4
40374,Mysore,14,high,Foodie,"history,entertainment",Chamundi Hill,3
40375,Jaisalmer,10,high,Romantic,"urban hotspots,history,nature",Gadisar Lake,4
40376,Amritsar,4,high,Romantic,nature,Wagah Border,4
40377,Leh,9,medium,Busy,"spiritual,art",Shanti Stupa,3
40378,Rishikesh,13,low,Relaxed,nature,Ram Jhula,5
40379,Bangalore,10,medium,Aesthetic,"shopping,spiritual",Lalbagh Botanical Garden,4
40380,Bodhgaya,13,high,Busy,"adventure,wildlife,architecture",Bodhi Tree,4
40381,Darjeeling,5,medium,Cultural,"wildlife,nature",Botanical Garden,4
40382,Kerala,11,medium,Romantic,urban hotspots,Munnar,5
40383,Varanasi,3,low,Cultural,"shopping,temples,spiritual",Kashi Vishwanath Temple,4
40384,Manali,8,medium,Foodie,"history,art,temples",Hadimba Temple,5
40385,Darjeeling,14,medium,Aesthetic,"food,temples,urban hotspots",Peace Pagoda,3
40386,Udaipur,9,medium,Romantic,"art,urban hotspots",Fateh Sagar Lake,4
40387,Manali,8,low,Busy,"wildlife,temples",Old Manali,3
40388,Jaipur,8,high,Luxury,"shopping,food",Jantar Mantar,4
40389,Kerala,5,medium,Aesthetic,nature,Alleppey Backwaters,3
40390,Andaman,4,low,Adventure,entertainment,Baratang Island,5
40391,Kolkata,12,high,Cultural,shopping,Howrah Bridge,4
40392,Udaipur,13,low,Foodie,spiritual,City Palace,5
40393,Andaman,6,high,Romantic,"architecture,spiritual",Ross Island,5
40394,Kolkata,13,low,Relaxed,adventure,Dakshineswar Kali Temple,4
40395,Jaisalmer,7,high,Romantic,"spiritual,nature,urban hotspots",Jaisalmer Fort,5
40396,Delhi,3,low,Cultural,"adventure,entertainment,art",Qutub Minar,4
40397,Pushkar,12,high,Relaxed,"architecture,spiritual",Varaha Temple,5
40398,Udaipur,12,high,Foodie,wildlife,City Palace,3
40399,Shimla,7,low,Aesthetic,"temples,beaches",Christ Church,5
40400,Goa,11,medium,Cultural,entertainment,Fort Aguada,3
40401,Mysore,13,high,Cultural,"shopping,temples",Brindavan Gardens,3
40402,Kolkata,3,high,Aesthetic,"food,nature,wildlife",Howrah Bridge,5
40403,Hyderabad,8,high,Foodie,"spiritual,art",Hussain Sagar Lake,4
40404,Delhi,4,low,Cultural,"temples,history",Lotus Temple,5
40405,Amritsar,4,medium,Luxury,"shopping,temples,nature",Durgiana Temple,4
40406,Chennai,2,medium,Romantic,"architecture,wildlife,nature",Fort St. George,5
40407,Guwahati,8,medium,Relaxed,"adventure,temples",Saraighat Bridge,3
40408,Shimla,2,medium,Cultural,wildlife,Jakhoo Temple,5
40409,Kolkata,14,low,Relaxed,"temples,nature,wildlife",Victoria Memorial,5
40410,Sikkim,8,low,Adventure,beaches,Enchey Monastery,5
40411,Goa,14,low,Adventure,"urban hotspots,entertainment,nature",Calangute Beach,5
40412,Leh,13,high,Luxury,"art,temples,food",Shanti Stupa,4
40413,Chennai,11,low,Adventure,architecture,Fort St. George,4
40414,Delhi,14,high,Romantic,"entertainment,art",Humayun's Tomb,5
40415,Mumbai,9,medium,Busy,"adventure,nature,history",Gateway of India,4
40416,Chennai,14,medium,Busy,urban hotspots,Marina Beach,3
40417,Kolkata,7,low,Adventure,"shopping,temples",Indian Museum,5
40418,Kolkata,3,low,Luxury,adventure,Indian Museum,3
40419,Andaman,8,low,Relaxed,"beaches,adventure",Baratang Island,5
40420,Agra,5,medium,Romantic,"history,adventure",Itmad-ud-Daulah,5
40421,Jaisalmer,9,low,Foodie,"spiritual,art,shopping",Sam Sand Dunes,4
40422,Guwahati,3,low,Adventure,history,Kamakhya Temple,4
40423,Goa,8,high,Foodie,"beaches,shopping,nature",Anjuna Beach,4
40424,Jaipur,2,medium,Adventure,beaches,City Palace,5
40425,Bangalore,6,low,Busy,beaches,Bangalore Palace,5
40426,Guwahati,2,low,Adventure,"art,nature,temples",Saraighat Bridge,3
40427,Hyderabad,12,high,Foodie,"shopping,spiritual,food",Salar Jung Museum,4
40428,Bodhgaya,4,high,Luxury,"urban hotspots,architecture",Thai Monastery,3
40429,Bodhgaya,12,low,Aesthetic,"adventure,beaches,history",Thai Monastery,5
40430,Jaisalmer,10,low,Foodie,"adventure,wildlife,food",Patwon Ki Haveli,4
40431,Jaipur,14,high,Relaxed,"spiritual,temples",Nahargarh Fort,5
40432,Andaman,3,medium,Foodie,"art,spiritual",Havelock Island,3
40433,Rishikesh,12,low,Foodie,"adventure,shopping",Laxman Jhula,3
40434,Agra,8,low,Busy,"nature,adventure",Agra Fort,5
40435,Andaman,8,high,Relaxed,history,Cellular Jail,5
40436,Rishikesh,4,low,Cultural,"architecture,adventure",Neelkanth Mahadev Temple,4
40437,Chennai,13,medium,Adventure,"history,food",Marina Beach,4
40438,Bangalore,8,high,Relaxed,"spiritual,shopping",ISKCON Temple,4
40439,Hyderabad,11,low,Adventure,shopping,Charminar,5
40440,Kerala,4,high,Cultural,"temples,food,urban hotspots",Munnar,5
40441,Darjeeling,6,medium,Foodie,"nature,spiritual",Batasia Loop,5
40442,Guwahati,9,low,Relaxed,"entertainment,nature",Pobitora Wildlife Sanctuary,5
40443,Jaisalmer,12,high,Busy,temples,Jaisalmer Fort,5
40444,Kerala,11,medium,Cultural,"shopping,food",Kovalam Beach,3
40445,Andaman,14,low,Relaxed,entertainment,Havelock Island,3
40446,Pondicherry,12,low,Luxury,"shopping,spiritual,wildlife",Promenade Beach,3
40447,Darjeeling,5,low,Aesthetic,"nature,food,temples",Botanical Garden,4
40448,Hyderabad,2,low,Busy,art,Golconda Fort,3
40449,Darjeeling,9,low,Aesthetic,"adventure,spiritual",Tiger Hill,5
40450,Delhi,4,medium,Cultural,"nature,entertainment",India Gate,3
40451,Hyderabad,10,low,Foodie,"urban hotspots,architecture,temples",Hussain Sagar Lake,5
40452,Goa,13,medium,Luxury,"entertainment,spiritual,temples",Baga Beach,3
40453,Kerala,7,low,Adventure,"history,food,art",Kovalam Beach,3
40454,Hyderabad,4,medium,Relaxed,"nature,shopping,urban hotspots",Charminar,4
40455,Kolkata,4,high,Luxury,wildlife,Howrah Bridge,5
40456,Jaipur,10,medium,Foodie,"temples,architecture",Amber Fort,4
40457,Kolkata,2,high,Adventure,urban hotspots,Indian Museum,4
40458,Andaman,13,low,Busy,entertainment,Baratang Island,3
40459,Kerala,5,medium,Cultural,shopping,Kovalam Beach,4
40460,Mysore,2,high,Busy,"food,temples",St. Philomena's Church,5
40461,Goa,5,low,Cultural,"beaches,spiritual",Fort Aguada,5
40462,Andaman,11,medium,Relaxed,"wildlife,entertainment",Radhanagar Beach,4
40463,Shimla,4,medium,Romantic,"nature,art",The Ridge,4
40464,Delhi,10,low,Luxury,"history,entertainment",India Gate,5
40465,Darjeeling,7,medium,Luxury,"beaches,history",Batasia Loop,3
40466,Bangalore,13,medium,Cultural,food,Lalbagh Botanical Garden,3
40467,Chennai,3,medium,Busy,"history,architecture",Marina Beach,3
40468,Rishikesh,3,low,Romantic,beaches,Ram Jhula,3
40469,Shimla,11,low,Adventure,"food,urban hotspots,adventure",Kufri,3
40470,Manali,7,high,Relaxed,"food,beaches",Rohtang Pass,3
40471,Kerala,4,high,Luxury,spiritual,Athirappilly Falls,3
40472,Jaipur,4,high,Luxury,"spiritual,urban hotspots,nature",Jantar Mantar,4
40473,Goa,11,low,Adventure,"temples,nature",Calangute Beach,3
40474,Rishikesh,2,high,Luxury,"nature,adventure,architecture",Triveni Ghat,4
40475,Guwahati,9,medium,Relaxed,beaches,Umananda Temple,4
40476,Udaipur,8,medium,Romantic,"shopping,spiritual",Lake Pichola,3
40477,Hyderabad,5,high,Busy,"history,temples",Birla Mandir,4
40478,Jaipur,2,low,Aesthetic,"art,spiritual,nature",Jantar Mantar,3
40479,Andaman,2,medium,Romantic,"shopping,entertainment",Cellular Jail,4
40480,Hampi,7,high,Cultural,"spiritual,art",Virupaksha Temple,3
40481,Chennai,13,high,Luxury,shopping,San Thome Basilica,3
40482,Leh,3,high,Romantic,"adventure,urban hotspots,architecture",Shanti Stupa,4
40483,Amritsar,9,high,Romantic,"urban hotspots,wildlife,history",Wagah Border,4
40484,Kolkata,14,medium,Luxury,wildlife,Indian Museum,5
40485,Jaisalmer,4,low,Aesthetic,"shopping,food,urban hotspots",Jaisalmer Fort,5
40486,Pondicherry,4,medium,Aesthetic,"architecture,spiritual,food",Aurobindo Ashram,5
40487,Shimla,11,high,Luxury,art,The Ridge,5
40488,Andaman,12,high,Relaxed,"beaches,food,architecture",Havelock Island,3
40489,Bangalore,4,medium,Busy,"entertainment,history,food",Bangalore Palace,3
40490,Jaisalmer,3,high,Cultural,"beaches,nature,wildlife",Gadisar Lake,4
40491,Pondicherry,10,low,Romantic,"history,temples,shopping",Promenade Beach,5
40492,Goa,8,low,Foodie,architecture,Dudhsagar Falls,3
40493,Andaman,12,high,Foodie,wildlife,Cellular Jail,4
40494,Rishikesh,14,medium,Relaxed,"history,wildlife",Laxman Jhula,3
40495,Jaipur,12,medium,Luxury,"food,wildlife,nature",Jantar Mantar,4
40496,Leh,9,high,Relaxed,"architecture,food,history",Leh Palace,5
40497,Varanasi,12,high,Adventure,"spiritual,urban hotspots",Kashi Vishwanath Temple,5
40498,Andaman,10,medium,Relaxed,"entertainment,beaches,wildlife",Havelock Island,5
40499,Bangalore,2,high,Luxury,nature,Cubbon Park,3
40500,Rishikesh,12,low,Foodie,"urban hotspots,art,adventure",Beatles Ashram,5
40501,Chennai,10,high,Cultural,"entertainment,history",Fort St. George,5
40502,Darjeeling,10,high,Relaxed,"food,art,entertainment",Peace Pagoda,3
40503,Manali,8,low,Adventure,beaches,Solang Valley,3
40504,Delhi,9,high,Foodie,"entertainment,history",Qutub Minar,4
40505,Jaisalmer,9,high,Luxury,temples,Jaisalmer Fort,3
40506,Sikkim,12,high,Cultural,nature,Nathula Pass,3
40507,Hampi,14,medium,Foodie,"art,spiritual",Matanga Hill,5
40508,Coorg,6,medium,Aesthetic,"spiritual,entertainment,wildlife",Raja's Seat,5
40509,Sikkim,6,high,Busy,"entertainment,art,urban hotspots",MG Marg,3
40510,Amritsar,5,high,Luxury,art,Wagah Border,5
40511,Mumbai,7,low,Busy,art,Marine Drive,4
40512,Kolkata,5,low,Adventure,"wildlife,temples",Victoria Memorial,5
40513,Kerala,10,medium,Romantic,"temples,adventure,spiritual",Kovalam Beach,5
40514,Manali,14,medium,Romantic,"spiritual,shopping,adventure",Hadimba Temple,3
40515,Mysore,7,medium,Adventure,"adventure,shopping,entertainment",Chamundi Hill,3
40516,Kolkata,14,medium,Foodie,adventure,Dakshineswar Kali Temple,5
40517,Kolkata,12,medium,Foodie,"entertainment,architecture",Dakshineswar Kali Temple,4
40518,Rishikesh,14,high,Adventure,urban hotspots,Neelkanth Mahadev Temple,5
40519,Delhi,3,medium,Busy,"food,wildlife,beaches",Red Fort,4
40520,Goa,10,medium,Luxury,"history,temples,nature",Anjuna Beach,4
40521,Goa,10,low,Luxury,"art,adventure",Calangute Beach,4
40522,Mumbai,10,medium,Aesthetic,wildlife,Elephanta Caves,5
40523,Pondicherry,6,medium,Busy,adventure,Promenade Beach,3
40524,Udaipur,13,high,Luxury,"wildlife,nature",Lake Pichola,4
40525,Delhi,6,high,Adventure,temples,India Gate,4
40526,Coorg,9,low,Foodie,"temples,wildlife",Raja's Seat,5
40527,Coorg,4,high,Foodie,"temples,nature",Nisargadhama,4
40528,Goa,6,medium,Romantic,"temples,spiritual",Baga Beach,4
40529,Delhi,12,low,Aesthetic,"wildlife,food",Humayun's Tomb,4
40530,Andaman,6,low,Foodie,"art,adventure,architecture",Baratang Island,5
40531,Coorg,8,high,Busy,"spiritual,history,adventure",Nisargadhama,5
40532,Leh,4,low,Busy,"entertainment,wildlife,beaches",Magnetic Hill,3
40533,Rishikesh,5,low,Foodie,"food,nature,art",Laxman Jhula,4
40534,Hyderabad,4,medium,Relaxed,"wildlife,nature",Charminar,5
40535,Bangalore,9,high,Luxury,"art,spiritual",Nandi Hills,5
40536,Udaipur,11,medium,Cultural,"nature,architecture,entertainment",Lake Pichola,4
40537,Mumbai,3,high,Cultural,architecture,Chhatrapati Shivaji Terminus,3
40538,Rishikesh,12,high,Luxury,shopping,Triveni Ghat,5
40539,Jaisalmer,8,high,Relaxed,"spiritual,shopping",Salim Singh Ki Haveli,3
40540,Amritsar,11,medium,Adventure,urban hotspots,Durgiana Temple,3
40541,Jaisalmer,7,high,Luxury,"food,history,adventure",Patwon Ki Haveli,5
40542,Hampi,4,medium,Foodie,"history,adventure,architecture",Matanga Hill,4
40543,Goa,8,medium,Foodie,beaches,Baga Beach,5
40544,Mumbai,11,high,Luxury,"beaches,spiritual,shopping",Gateway of India,5
40545,Amritsar,10,high,Romantic,"urban hotspots,beaches",Wagah Border,3
40546,Varanasi,13,low,Romantic,"wildlife,nature",Sarnath,4
40547,Mumbai,12,low,Cultural,"shopping,history,temples",Elephanta Caves,5
40548,Darjeeling,7,medium,Foodie,"architecture,wildlife",Batasia Loop,5
40549,Mysore,12,low,Cultural,"art,urban hotspots",Mysore Palace,5
40550,Delhi,7,high,Relaxed,"urban hotspots,shopping,temples",Qutub Minar,5
40551,Leh,5,high,Adventure,"art,adventure,history",Magnetic Hill,3
40552,Guwahati,10,low,Luxury,nature,Umananda Temple,4
40553,Varanasi,11,high,Relaxed,"entertainment,spiritual,urban hotspots",Kashi Vishwanath Temple,3
40554,Pondicherry,12,low,Luxury,wildlife,Paradise Beach,5
40555,Kerala,12,high,Relaxed,"entertainment,adventure",Kovalam Beach,3
40556,Mumbai,10,low,Busy,"entertainment,food",Chhatrapati Shivaji Terminus,3
40557,Kolkata,3,low,Cultural,temples,Victoria Memorial,4
40558,Kerala,4,low,Relaxed,"spiritual,temples",Athirappilly Falls,3
40559,Kolkata,8,low,Foodie,"urban hotspots,adventure",Victoria Memorial,3
40560,Pondicherry,2,high,Luxury,temples,Botanical Garden,5
40561,Sikkim,6,medium,Romantic,shopping,Tsongmo Lake,3
40562,Kolkata,10,low,Cultural,"food,adventure",St. Paul's Cathedral,4
40563,Pondicherry,4,medium,Relaxed,"entertainment,nature,beaches",Botanical Garden,4
40564,Pushkar,12,medium,Adventure,"shopping,spiritual",Pushkar Lake,5
40565,Goa,7,medium,Aesthetic,"history,art,urban hotspots",Dudhsagar Falls,3
40566,Mysore,9,medium,Foodie,shopping,Rail Museum,5
40567,Pondicherry,6,medium,Adventure,beaches,Aurobindo Ashram,4
40568,Kerala,5,low,Busy,"adventure,beaches,shopping",Munnar,5
40569,Mumbai,13,high,Busy,"food,architecture,history",Chhatrapati Shivaji Terminus,4
40570,Leh,9,medium,Cultural,nature,Shanti Stupa,3
40571,Rishikesh,13,medium,Cultural,"entertainment,temples,spiritual",Neelkanth Mahadev Temple,5
40572,Coorg,7,high,Cultural,"spiritual,food,shopping",Nisargadhama,4
40573,Kerala,2,medium,Cultural,"shopping,entertainment,wildlife",Alleppey Backwaters,5
40574,Andaman,12,medium,Adventure,"entertainment,wildlife",Havelock Island,4
40575,Manali,11,high,Foodie,architecture,Hadimba Temple,5
40576,Chennai,3,low,Relaxed,urban hotspots,Guindy National Park,3
40577,Leh,2,medium,Foodie,"shopping,urban hotspots,spiritual",Leh Palace,3
40578,Rishikesh,5,high,Cultural,"history,spiritual",Neelkanth Mahadev Temple,5
40579,Amritsar,4,high,Busy,"history,food",Golden Temple,3
40580,Sikkim,7,low,Luxury,wildlife,Enchey Monastery,3
40581,Bangalore,3,medium,Relaxed,"food,spiritual",Nandi Hills,5
40582,Manali,13,low,Romantic,"food,adventure,beaches",Rohtang Pass,5
40583,Delhi,7,medium,Romantic,"food,entertainment",Qutub Minar,5
40584,Coorg,14,high,Aesthetic,food,Abbey Falls,4
40585,Mysore,13,high,Romantic,"food,temples",Rail Museum,3
40586,Hyderabad,6,medium,Relaxed,beaches,Salar Jung Museum,5
40587,Kolkata,7,medium,Aesthetic,nature,Victoria Memorial,4
40588,Sikkim,8,high,Busy,"shopping,entertainment,temples",Nathula Pass,3
40589,Bangalore,12,medium,Romantic,entertainment,Cubbon Park,3
40590,Sikkim,3,medium,Relaxed,"food,spiritual",Nathula Pass,3
40591,Kerala,9,low,Romantic,"entertainment,wildlife,urban hotspots",Athirappilly Falls,4
40592,Hampi,9,low,Adventure,"history,nature,wildlife",Vijaya Vittala Temple,3
40593,Agra,9,medium,Romantic,"entertainment,architecture,beaches",Fatehpur Sikri,3
40594,Bangalore,11,high,Luxury,"beaches,architecture",Lalbagh Botanical Garden,5
40595,Manali,5,high,Foodie,art,Rohtang Pass,5
40596,Jaipur,14,medium,Adventure,"history,temples,food",Nahargarh Fort,3
40597,Coorg,11,low,Foodie,"beaches,nature",Nisargadhama,5
40598,Varanasi,9,medium,Romantic,"history,spiritual",Kashi Vishwanath Temple,4
40599,Pushkar,5,high,Cultural,"art,temples,architecture",Pushkar Camel Fair,3
40600,Pushkar,2,high,Romantic,"wildlife,shopping",Savitri Temple,3
40601,Mumbai,5,low,Busy,"urban hotspots,food",Siddhivinayak Temple,4
40602,Kolkata,14,medium,Romantic,"nature,architecture,urban hotspots",Dakshineswar Kali Temple,5
40603,Pondicherry,14,low,Foodie,"architecture,urban hotspots",Paradise Beach,5
40604,Kolkata,2,low,Relaxed,"beaches,urban hotspots,spiritual",Dakshineswar Kali Temple,3
40605,Kolkata,12,high,Adventure,nature,Victoria Memorial,3
40606,Rishikesh,10,low,Busy,"entertainment,spiritual",Triveni Ghat,3
40607,Jaisalmer,10,medium,Luxury,"entertainment,nature,architecture",Gadisar Lake,5
40608,Shimla,12,low,Foodie,"spiritual,beaches",Jakhoo Temple,5
40609,Jaisalmer,14,low,Luxury,"beaches,wildlife",Jaisalmer Fort,5
40610,Goa,4,medium,Cultural,"nature,urban hotspots",Calangute Beach,4
40611,Andaman,2,medium,Foodie,"spiritual,beaches,art",Cellular Jail,3
40612,Goa,14,high,Luxury,"architecture,entertainment",Fort Aguada,3
40613,Goa,14,high,Adventure,"adventure,wildlife",Fort Aguada,5
40614,Pushkar,13,high,Aesthetic,entertainment,Varaha Temple,3
40615,Coorg,3,high,Adventure,art,Dubare Elephant Camp,3
40616,Bangalore,11,medium,Cultural,"nature,art,temples",Bangalore Palace,3
40617,Agra,2,high,Relaxed,"food,architecture,history",Taj Mahal,5
40618,Kerala,6,medium,Relaxed,"adventure,history",Alleppey Backwaters,3
40619,Chennai,12,low,Cultural,wildlife,Fort St. George,4
40620,Udaipur,9,high,Relaxed,"temples,urban hotspots",Fateh Sagar Lake,5
40621,Mysore,7,medium,Romantic,"nature,food",Mysore Palace,4
40622,Manali,2,high,Busy,"beaches,shopping",Solang Valley,5
40623,Kerala,11,high,Adventure,art,Athirappilly Falls,5
40624,Andaman,14,medium,Relaxed,nature,Havelock Island,4
40625,Kerala,14,high,Cultural,"shopping,architecture",Athirappilly Falls,5
40626,Bangalore,9,low,Aesthetic,"nature,beaches,adventure",Lalbagh Botanical Garden,4
40627,Darjeeling,8,medium,Foodie,architecture,Peace Pagoda,4
40628,Shimla,10,low,Foodie,shopping,The Ridge,3
40629,Rishikesh,6,high,Relaxed,"wildlife,spiritual",Neelkanth Mahadev Temple,5
40630,Guwahati,5,high,Foodie,nature,Kamakhya Temple,3
40631,Mysore,7,medium,Foodie,"shopping,food",Chamundi Hill,4
40632,Andaman,4,medium,Relaxed,food,Ross Island,3
40633,Kolkata,7,low,Luxury,"art,shopping",Indian Museum,3
40634,Mysore,2,medium,Aesthetic,wildlife,Brindavan Gardens,3
40635,Leh,9,medium,Foodie,"shopping,food",Leh Palace,5
40636,Kolkata,14,low,Busy,"spiritual,urban hotspots",Indian Museum,4
40637,Manali,11,low,Cultural,"wildlife,entertainment,temples",Hadimba Temple,3
40638,Darjeeling,11,low,Relaxed,temples,Darjeeling Himalayan Railway,5
40639,Guwahati,12,high,Cultural,"nature,adventure",Saraighat Bridge,5
40640,Shimla,8,medium,Relaxed,"entertainment,history",Jakhoo Temple,4
40641,Udaipur,10,medium,Adventure,"nature,shopping",Lake Pichola,5
40642,Guwahati,10,low,Luxury,"shopping,spiritual,nature",Umananda Temple,4
40643,Guwahati,10,low,Busy,"beaches,entertainment,art",Kaziranga National Park,5
40644,Bangalore,5,low,Cultural,"temples,history",ISKCON Temple,5
40645,Hampi,7,low,Busy,temples,Vijaya Vittala Temple,5
40646,Coorg,12,medium,Romantic,"entertainment,shopping,urban hotspots",Dubare Elephant Camp,5
40647,Agra,14,low,Romantic,"adventure,shopping,spiritual",Mehtab Bagh,5
40648,Manali,12,medium,Aesthetic,"spiritual,food,entertainment",Old Manali,4
40649,Bangalore,6,low,Romantic,"art,temples,adventure",Lalbagh Botanical Garden,4
40650,Hampi,7,medium,Adventure,adventure,Lotus Mahal,4
40651,Bodhgaya,4,medium,Relaxed,urban hotspots,Bodhi Tree,5
40652,Kolkata,9,low,Aesthetic,"architecture,entertainment,adventure",Indian Museum,4
40653,Rishikesh,2,low,Adventure,"nature,urban hotspots,temples",Beatles Ashram,4
40654,Delhi,11,medium,Aesthetic,"shopping,beaches,architecture",Humayun's Tomb,4
40655,Leh,9,low,Aesthetic,"food,architecture",Magnetic Hill,3
40656,Chennai,5,low,Foodie,art,Fort St. George,3
40657,Hyderabad,4,high,Foodie,"architecture,urban hotspots",Golconda Fort,5
40658,Amritsar,7,low,Relaxed,entertainment,Wagah Border,3
40659,Sikkim,11,medium,Aesthetic,"adventure,entertainment,beaches",MG Marg,3
40660,Andaman,13,medium,Aesthetic,"food,entertainment,adventure",Havelock Island,5
40661,Pushkar,3,medium,Romantic,history,Savitri Temple,4
40662,Jaisalmer,9,medium,Aesthetic,urban hotspots,Patwon Ki Haveli,3
40663,Shimla,7,low,Foodie,"wildlife,spiritual",Mall Road,5
40664,Amritsar,8,high,Luxury,spiritual,Partition Museum,4
